osmotic  Ion str. g(H2O)   g(H)     g(Na)    g(Mg)    g(Ca)    g(K)     g(MgOH)  g(TRISH) g(Cl)    g(SO4)   g(HSO4)  g(OH)    g(TRIS)   [H]      [Na]     [Mg]     [Ca]     [K]     [MgOH]    [TRISH]  [Cl]     [SO4]    [HSO4]   [OH]     [TRIS]  
0.633101 3.000000 0.966362 0.544314 0.477047 0.097776 0.085572 0.484539 0.362964 0.362964 0.536465 0.031732 0.395061 0.635314 1.000000  1.000000 0.000000 0.500000 0.000000 0.000000 1.500000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.622057 3.000000 0.966939 0.471065 0.488863 0.112527 0.094432 0.463899 0.359520 0.359520 0.574063 0.031289 0.500077 0.589670 1.000000  1.000000 0.000000 1.500000 0.000000 0.000000 0.500000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.923669 0.100000 0.996677 0.824890 0.786399 0.402368 0.438272 0.755569 0.738860 0.738860 0.769512 0.327709 0.763849 0.787749 1.000000  1.000000 0.000000 0.025000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.932575 0.100000 0.996646 0.826356 0.786248 0.402952 0.437506 0.753613 0.737832 0.737832 0.773548 0.328736 0.778660 0.779772 1.000000  1.000000 0.000000 0.075000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.865925 1.000000 0.969282 0.969880 0.677166 0.300368 0.405035 0.531021 0.482192 0.482192 0.609314 0.087665 0.569398 0.735440 1.000000  1.000000 0.000000 0.250000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.911822 1.000000 0.967680 0.989392 0.673195 0.300496 0.392446 0.515388 0.473647 0.473647 0.624752 0.087308 0.635401 0.678091 1.000000  1.000000 0.000000 0.750000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.938075 0.100000 0.996626 0.740007 0.775263 0.297485 0.242962 0.789954 0.738122 0.738122 0.761974 0.325582 0.763086 0.786963 1.000000  1.000000 0.000000 0.025000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.934125 0.100000 0.996640 0.742633 0.776537 0.300106 0.244320 0.789356 0.738449 0.738449 0.767401 0.328974 0.779311 0.780424 1.000000  1.000000 0.000000 0.075000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.983884 1.000000 0.965171 0.489732 0.650359 0.053472 0.029432 0.747053 0.477402 0.477402 0.549962 0.082755 0.563741 0.728133 1.000000  0.000000 0.250000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.957648 1.000000 0.966084 0.507895 0.661785 0.058605 0.031241 0.742151 0.479995 0.479995 0.578922 0.089513 0.643917 0.687178 1.000000  0.000000 0.750000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.974386 0.100000 0.996495 0.786189 0.767080 0.376502 0.376030 0.756482 0.889589 0.728322 0.857240 0.289970 0.739199 0.730297 1.000000  0.000000 0.025000 0.000000 0.000000 0.000000 0.075000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.946476 0.100000 0.996596 0.796247 0.774118 0.393321 0.392744 0.762500 0.897751 0.735004 0.803330 0.317660 0.770276 0.755969 1.000000  0.000000 0.075000 0.000000 0.000000 0.000000 0.025000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.943900 1.000000 0.966563 0.699159 0.555554 0.144188 0.140861 0.503565 0.887251 0.404756 0.789253 0.032344 0.436671 0.396857 1.000000  0.000000 0.250000 0.000000 0.000000 0.000000 0.750000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.938836 1.000000 0.966739 0.809045 0.621380 0.246243 0.235445 0.556012 0.992379 0.452715 0.698534 0.068119 0.582275 0.521202 1.000000  0.000000 0.750000 0.000000 0.000000 0.000000 0.250000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.752315 0.300000 0.995942 0.649499 0.689103 0.185689 0.148978 0.679377 0.630755 0.630755 0.804246 0.165445 0.646852 0.642304 1.000000  0.000000 0.050000 0.000000 0.000000 0.000000 0.150000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.774505 0.300000 0.995823 0.651809 0.686592 0.185549 0.148970 0.675213 0.628457 0.628457 0.723133 0.178128 0.678504 0.667757 1.000000  0.000000 0.150000 0.000000 0.000000 0.000000 0.050000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.576476 3.000000 0.969324 0.415744 0.523040 0.125031 0.092504 0.504840 0.378171 0.378171 0.668409 0.024043 0.423225 0.416056 1.000000  0.000000 0.500000 0.000000 0.000000 0.000000 1.500000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.610516 3.000000 0.967543 0.430599 0.504095 0.122139 0.096916 0.470290 0.364473 0.364473 0.618279 0.028668 0.511689 0.512071 1.000000  0.000000 1.500000 0.000000 0.000000 0.000000 0.500000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.917003 0.100000 0.996701 0.825855 0.789173 0.405147 0.439186 0.756870 0.740132 0.740132 0.870082 0.308002 0.752099 0.749609 1.000000  0.000000 0.025000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.930503 0.100000 0.996653 0.826679 0.787171 0.403878 0.437810 0.754045 0.738255 0.738255 0.805880 0.322014 0.774646 0.766978 1.000000  0.000000 0.075000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.850789 1.000000 0.969811 1.002832 0.704123 0.326736 0.419942 0.542310 0.492443 0.492443 0.947362 0.067995 0.538492 0.534414 1.000000  0.000000 0.250000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.908277 1.000000 0.967804 1.000472 0.682012 0.309044 0.397203 0.519015 0.476980 0.476980 0.723930 0.080318 0.623691 0.609628 1.000000  0.000000 0.750000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.915784 0.100000 0.996706 0.741791 0.779116 0.301276 0.244880 0.792452 0.740457 0.740457 0.862837 0.307735 0.752429 0.749938 1.000000  0.000000 0.025000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.926845 0.100000 0.996666 0.743229 0.777822 0.301375 0.244961 0.790187 0.739227 0.739227 0.799870 0.322854 0.775666 0.767988 1.000000  0.000000 0.075000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.853229 1.000000 0.969725 0.504526 0.687310 0.062257 0.032662 0.775415 0.495526 0.495526 0.872988 0.067795 0.541863 0.537760 1.000000  0.000000 0.250000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.915596 1.000000 0.967549 0.512959 0.674089 0.061653 0.032345 0.751427 0.485994 0.485994 0.675475 0.083862 0.635477 0.621148 1.000000  0.000000 0.750000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.915820 0.100000 0.996706 0.799221 0.779796 0.402239 0.401590 0.769022 0.904336 0.740395 0.750055 0.309681 0.751453 0.742403 1.000000  0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.075000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.926954 0.100000 0.996666 0.800623 0.778372 0.402087 0.401449 0.766690 0.902684 0.739043 0.768348 0.324701 0.774509 0.760123 1.000000  0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.025000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.850610 1.000000 0.969817 0.854832 0.679252 0.334027 0.314782 0.615688 1.084804 0.494878 0.535651 0.072279 0.533898 0.485221 1.000000  0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.750000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.907740 1.000000 0.967823 0.865116 0.664445 0.325824 0.307819 0.594546 1.061155 0.484090 0.613869 0.089059 0.622629 0.557324 1.000000  0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.250000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.752315 0.300000 0.995942 0.649499 0.689103 0.185689 0.148978 0.679377 0.630755 0.630755 0.646636 0.165445 0.646852 0.642304 1.000000  0.000000 0.050000 0.000000 0.000000 0.000000 0.000000 0.150000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.774505 0.300000 0.995823 0.651809 0.686592 0.185549 0.148970 0.675213 0.628457 0.628457 0.672422 0.178128 0.678504 0.667757 1.000000  0.000000 0.150000 0.000000 0.000000 0.000000 0.000000 0.050000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.576476 3.000000 0.969324 0.415744 0.523040 0.125031 0.092504 0.504840 0.378171 0.378171 0.442189 0.024043 0.423225 0.416056 1.000000  0.000000 0.500000 0.000000 0.000000 0.000000 0.000000 1.500000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.610516 3.000000 0.967543 0.430599 0.504095 0.122139 0.096916 0.470290 0.364473 0.364473 0.538732 0.028668 0.511689 0.512071 1.000000  0.000000 1.500000 0.000000 0.000000 0.000000 0.000000 0.500000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.917003 0.100000 0.996701 0.825855 0.789173 0.405147 0.439186 0.756870 0.740132 0.740132 0.748878 0.308002 0.752099 0.749609 1.000000  0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.930503 0.100000 0.996653 0.826679 0.787171 0.403878 0.437810 0.754045 0.738255 0.738255 0.766573 0.322014 0.774646 0.766978 1.000000  0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.850789 1.000000 0.969811 1.002832 0.704123 0.326736 0.419942 0.542310 0.492443 0.492443 0.525868 0.067995 0.538492 0.534414 1.000000  0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.908277 1.000000 0.967804 1.000472 0.682012 0.309044 0.397203 0.519015 0.476980 0.476980 0.594954 0.080318 0.623691 0.609628 1.000000  0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.915784 0.100000 0.996706 0.741791 0.779116 0.301276 0.244880 0.792452 0.740457 0.740457 0.742642 0.307735 0.752429 0.749938 1.000000  0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.926845 0.100000 0.996666 0.743229 0.777822 0.301375 0.244961 0.790187 0.739227 0.739227 0.760857 0.322854 0.775666 0.767988 1.000000  0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.853229 1.000000 0.969725 0.504526 0.687310 0.062257 0.032662 0.775415 0.495526 0.495526 0.484584 0.067795 0.541863 0.537760 1.000000  0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.915596 1.000000 0.967549 0.512959 0.674089 0.061653 0.032345 0.751427 0.485994 0.485994 0.555132 0.083862 0.635477 0.621148 1.000000  0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.866182 0.150000 0.997662 0.752844 0.736689 0.309726 0.308925 0.724038 0.835238 0.696793 0.797471 0.197846 0.822167 0.649165 1.000000  0.000000 0.000000 0.012500 0.037500 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.866843 0.150000 0.997660 0.752989 0.736784 0.309801 0.309198 0.722989 0.835256 0.696892 0.798038 0.218958 0.807901 0.676319 1.000000  0.000000 0.000000 0.037500 0.012500 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.921647 1.500000 0.975402 0.725375 0.594585 0.136927 0.127892 0.517748 0.742722 0.419968 0.858109 0.077570 0.916321 0.305003 1.000000  0.000000 0.000000 0.125000 0.375000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.936224 1.500000 0.975018 0.727672 0.594890 0.137727 0.128768 0.510811 0.735156 0.420709 0.874308 0.090072 0.890495 0.353936 1.000000  0.000000 0.000000 0.375000 0.125000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.588696 0.400000 0.997881 0.640807 0.681020 0.178901 0.150676 0.666541 0.618468 0.618468 0.770641 0.157195 0.801952 0.574329 1.000000  0.000000 0.000000 0.025000 0.075000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.593579 0.400000 0.997864 0.634685 0.674384 0.172117 0.145201 0.658010 0.612656 0.612656 0.765010 0.164859 0.776761 0.596685 1.000000  0.000000 0.000000 0.075000 0.025000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.492347 4.000000 0.982417 0.396539 0.519604 0.060723 0.045352 0.447750 0.334582 0.334582 0.952510 0.048312 0.914226 0.234115 1.000000  0.000000 0.000000 0.250000 0.750000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.518914 4.000000 0.981477 0.384225 0.497404 0.057150 0.044336 0.419713 0.331696 0.331696 0.991896 0.053115 0.909278 0.289415 1.000000  0.000000 0.000000 0.750000 0.250000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.881188 0.150000 0.997622 0.775380 0.742645 0.308677 0.331137 0.711081 0.694633 0.694633 0.794046 0.194665 0.820603 0.653718 1.000000  0.000000 0.000000 0.012500 0.037500 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.873471 0.150000 0.997642 0.776870 0.744092 0.311124 0.333996 0.711329 0.695987 0.695987 0.796046 0.217050 0.807821 0.682250 1.000000  0.000000 0.000000 0.037500 0.012500 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.908473 1.500000 0.975749 0.853556 0.592770 0.122715 0.138071 0.450346 0.405612 0.405612 0.818889 0.065514 0.895681 0.328624 1.000000  0.000000 0.000000 0.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.923893 1.500000 0.975343 0.860062 0.601105 0.132343 0.149950 0.449430 0.411316 0.411316 0.844591 0.079942 0.881124 0.383623 1.000000  0.000000 0.000000 0.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.776226 0.150000 0.997905 0.715419 0.751268 0.256206 0.217574 0.760502 0.711039 0.711039 0.805604 0.213136 0.839985 0.669159 1.000000  0.000000 0.000000 0.012500 0.037500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.787415 0.150000 0.997874 0.709749 0.745285 0.248053 0.210799 0.753238 0.705376 0.705376 0.799691 0.228319 0.818719 0.691455 1.000000  0.000000 0.000000 0.037500 0.012500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.514847 1.500000 0.986184 0.495783 0.671866 0.047642 0.027033 0.722153 0.466258 0.466258 0.853987 0.111258 1.029601 0.377759 1.000000  0.000000 0.000000 0.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.579709 1.500000 0.984457 0.488844 0.662196 0.044800 0.025600 0.700462 0.459548 0.459548 0.861443 0.120720 0.984446 0.428608 1.000000  0.000000 0.000000 0.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.909077 0.120000 0.997056 0.777424 0.758699 0.356822 0.357597 0.747863 0.872648 0.720395 0.779548 0.276178 0.772828 0.742567 1.000000  0.000000 0.000000 0.020000 0.000000 0.060000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.879189 0.142865 0.997514 0.758411 0.741610 0.319790 0.319557 0.728073 0.843484 0.702123 0.793723 0.238988 0.794031 0.701932 1.000000  0.000000 0.000000 0.042860 0.000000 0.014290 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.918120 1.200000 0.970666 0.772297 0.617563 0.203439 0.198040 0.557175 0.892600 0.452617 0.705162 0.091412 0.650360 0.530017 1.000000  0.000000 0.000000 0.200000 0.000000 0.600000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.937614 1.428570 0.973806 0.737099 0.598848 0.149856 0.141501 0.517586 0.763291 0.427522 0.837435 0.094748 0.818266 0.410551 1.000000  0.000000 0.000000 0.428570 0.000000 0.142860 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.725664 0.340000 0.996607 0.643177 0.679699 0.178689 0.147990 0.669449 0.622298 0.622298 0.709697 0.175732 0.696553 0.663754 1.000000  0.000000 0.000000 0.040000 0.000000 0.120000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.634150 0.385705 0.997555 0.634608 0.673362 0.171542 0.144273 0.657713 0.612967 0.612967 0.750105 0.170292 0.748494 0.620984 1.000000  0.000000 0.000000 0.085710 0.000000 0.028570 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.603100 3.400000 0.972146 0.489897 0.474348 0.073155 0.062514 0.454898 0.349304 0.349304 0.679081 0.039266 0.516820 0.488120 1.000000  0.000000 0.000000 0.400000 0.000000 1.200000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.545100 3.857135 0.979177 0.401914 0.482954 0.058912 0.047492 0.416829 0.334401 0.334401 0.921510 0.050796 0.794302 0.354206 1.000000  0.000000 0.000000 0.857140 0.000000 0.285710 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.905193 0.120000 0.997069 0.803449 0.767837 0.360325 0.390485 0.736609 0.720504 0.720504 0.778730 0.275193 0.773873 0.750170 1.000000  0.000000 0.000000 0.020000 0.000000 0.060000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.879927 0.142865 0.997512 0.783287 0.749845 0.322505 0.347056 0.717005 0.701930 0.701930 0.792552 0.237864 0.794765 0.708797 1.000000  0.000000 0.000000 0.042860 0.000000 0.014290 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.879468 1.200000 0.971884 0.910227 0.639635 0.208274 0.262850 0.494878 0.451202 0.451202 0.694572 0.083793 0.656154 0.586034 1.000000  0.000000 0.000000 0.200000 0.000000 0.600000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.918342 1.428570 0.974337 0.872293 0.611549 0.150075 0.174640 0.458334 0.421771 0.421771 0.816314 0.086314 0.817003 0.448009 1.000000  0.000000 0.000000 0.428570 0.000000 0.142860 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.891823 0.120000 0.997112 0.724875 0.760459 0.272763 0.227384 0.772632 0.722646 0.722646 0.774174 0.277718 0.776173 0.752399 1.000000  0.000000 0.000000 0.020000 0.000000 0.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.820105 0.142865 0.997681 0.710929 0.746329 0.250303 0.211948 0.754775 0.707060 0.707060 0.791343 0.244153 0.800574 0.713977 1.000000  0.000000 0.000000 0.042860 0.000000 0.014290 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.866337 1.200000 0.972298 0.483899 0.650129 0.048371 0.027519 0.725091 0.469222 0.469222 0.659089 0.095801 0.682360 0.609440 1.000000  0.000000 0.000000 0.200000 0.000000 0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.680310 1.428570 0.980925 0.485217 0.655624 0.044635 0.025582 0.697964 0.459448 0.459448 0.813630 0.117815 0.889987 0.488030 1.000000  0.000000 0.000000 0.428570 0.000000 0.142860 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.947191 0.120000 0.996933 0.769293 0.752256 0.342804 0.342337 0.740437 0.863982 0.713242 0.846679 0.251418 0.755072 0.706299 1.000000  0.000000 0.000000 0.020000 0.000000 0.000000 0.060000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.888774 0.142865 0.997487 0.756738 0.740324 0.317127 0.316629 0.726559 0.841730 0.700664 0.808903 0.234065 0.789978 0.693972 1.000000  0.000000 0.000000 0.042860 0.000000 0.000000 0.014290 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.923802 1.200000 0.970488 0.690734 0.560622 0.127796 0.123438 0.498032 0.797853 0.404572 0.836284 0.043907 0.549976 0.366193 1.000000  0.000000 0.000000 0.200000 0.000000 0.000000 0.600000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.932787 1.428570 0.973939 0.721520 0.588271 0.136979 0.129102 0.506574 0.747052 0.418426 0.866389 0.081798 0.791402 0.378841 1.000000  0.000000 0.000000 0.428570 0.000000 0.000000 0.142860 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.700508 0.340000 0.996724 0.642956 0.683940 0.181124 0.148773 0.671608 0.624305 0.624305 0.810498 0.163086 0.685631 0.622512 1.000000  0.000000 0.000000 0.040000 0.000000 0.000000 0.120000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.627318 0.385705 0.997581 0.634509 0.674309 0.172044 0.144412 0.658169 0.613392 0.613392 0.772774 0.167364 0.745783 0.611763 1.000000  0.000000 0.000000 0.085710 0.000000 0.000000 0.028570 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.565717 3.400000 0.973850 0.392731 0.507792 0.087118 0.065084 0.467502 0.358982 0.358982 0.758006 0.032152 0.546172 0.349618 1.000000  0.000000 0.000000 0.400000 0.000000 0.000000 1.200000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.542080 3.857135 0.979291 0.380867 0.490285 0.061131 0.047729 0.419066 0.336196 0.336196 0.931829 0.048820 0.804906 0.327537 1.000000  0.000000 0.000000 0.857140 0.000000 0.000000 0.285710 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.899427 0.120000 0.997088 0.804061 0.769869 0.362062 0.390864 0.737496 0.721371 0.721371 0.855302 0.262090 0.764595 0.721528 1.000000  0.000000 0.000000 0.020000 0.000000 0.000000 0.060000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.878450 0.142865 0.997516 0.783401 0.750291 0.322829 0.347087 0.717185 0.702106 0.702106 0.809596 0.235170 0.792555 0.702389 1.000000  0.000000 0.000000 0.042860 0.000000 0.000000 0.014290 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.866734 1.200000 0.972285 0.931823 0.657765 0.219873 0.267035 0.501629 0.457357 0.457357 0.934116 0.069352 0.629236 0.457508 1.000000  0.000000 0.000000 0.200000 0.000000 0.000000 0.600000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.915507 1.428570 0.974415 0.876626 0.615246 0.151643 0.174858 0.459526 0.422868 0.422868 0.865141 0.082865 0.809457 0.423128 1.000000  0.000000 0.000000 0.428570 0.000000 0.000000 0.142860 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
0.872472 0.120000 0.997175 0.726040 0.763236 0.275187 0.228526 0.774339 0.724242 0.724242 0.851182 0.265536 0.767637 0.724399 1.000000  0.000000 0.000000 0.020000 0.000000 0.000000 0.060000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.815004 0.142865 0.997695 0.711155 0.746928 0.250765 0.212146 0.755122 0.707385 0.707385 0.808537 0.241586 0.798514 0.707671 1.000000  0.000000 0.000000 0.042860 0.000000 0.000000 0.014290 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 
0.753216 1.200000 0.975871 0.492570 0.675417 0.053325 0.029194 0.742525 0.480504 0.480504 0.898722 0.081924 0.661083 0.480663 1.000000  0.000000 0.000000 0.200000 0.000000 0.000000 0.600000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.650635 1.428570 0.981749 0.486709 0.660842 0.045472 0.025824 0.701111 0.461519 0.461519 0.864678 0.113749 0.883445 0.461804 1.000000  0.000000 0.000000 0.428570 0.000000 0.000000 0.142860 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.898637 0.120000 0.997090 0.778186 0.760952 0.359035 0.358442 0.748996 0.873970 0.721487 0.763395 0.263246 0.763800 0.714463 1.000000  0.000000 0.000000 0.020000 0.000000 0.000000 0.000000 0.060000 0.100000 0.000000 0.000000 0.000000 0.000000 
0.876472 0.142865 0.997522 0.758554 0.742101 0.320204 0.319679 0.728303 0.843750 0.702345 0.789867 0.236320 0.791874 0.695638 1.000000  0.000000 0.000000 0.042860 0.000000 0.000000 0.000000 0.014290 0.100000 0.000000 0.000000 0.000000 0.000000 
0.873273 1.200000 0.972079 0.786216 0.638118 0.220775 0.207192 0.566877 0.908142 0.460498 0.633329 0.073698 0.626000 0.416813 1.000000  0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.600000 1.000000 0.000000 0.000000 0.000000 0.000000 
0.927099 1.428570 0.974095 0.739656 0.603058 0.152320 0.142581 0.519307 0.765830 0.428944 0.817584 0.090337 0.811295 0.388364 1.000000  0.000000 0.000000 0.428570 0.000000 0.000000 0.000000 0.142860 1.000000 0.000000 0.000000 0.000000 0.000000 
0.700508 0.340000 0.996724 0.642956 0.683940 0.181124 0.148773 0.671608 0.624305 0.624305 0.686514 0.163086 0.685631 0.622512 1.000000  0.000000 0.000000 0.040000 0.000000 0.000000 0.000000 0.120000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.627318 0.385705 0.997581 0.634509 0.674309 0.172044 0.144412 0.658169 0.613392 0.613392 0.744359 0.167364 0.745783 0.611763 1.000000  0.000000 0.000000 0.085710 0.000000 0.000000 0.000000 0.028570 0.000000 0.100000 0.000000 0.000000 0.000000 
0.565717 3.400000 0.973850 0.392731 0.507792 0.087118 0.065084 0.467502 0.358982 0.358982 0.588283 0.032152 0.546172 0.349618 1.000000  0.000000 0.000000 0.400000 0.000000 0.000000 0.000000 1.200000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.542080 3.857135 0.979291 0.380867 0.490285 0.061131 0.047729 0.419066 0.336196 0.336196 0.893500 0.048820 0.804906 0.327537 1.000000  0.000000 0.000000 0.857140 0.000000 0.000000 0.000000 0.285710 0.000000 1.000000 0.000000 0.000000 0.000000 
0.899427 0.120000 0.997088 0.804061 0.769869 0.362062 0.390864 0.737496 0.721371 0.721371 0.762358 0.262090 0.764595 0.721528 1.000000  0.000000 0.000000 0.020000 0.000000 0.000000 0.000000 0.060000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.878450 0.142865 0.997516 0.783401 0.750291 0.322829 0.347087 0.717185 0.702106 0.702106 0.788650 0.235170 0.792555 0.702389 1.000000  0.000000 0.000000 0.042860 0.000000 0.000000 0.000000 0.014290 0.000000 0.000000 0.100000 0.000000 0.000000 
0.866734 1.200000 0.972285 0.931823 0.657765 0.219873 0.267035 0.501629 0.457357 0.457357 0.621506 0.069352 0.629236 0.457508 1.000000  0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.600000 0.000000 0.000000 1.000000 0.000000 0.000000 
