tempK,pres,H,Na,Mg,Ca,K,MgOH,trisH,Cl,SO4,HSO4,OH,tris,osm,aw,gH,gNa,gMg,gCa,gK,gMgOH,gtrisH,gCl,gSO4,gHSO4,gOH,gtris
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.442466073808445381e-01,9.969427743872804060e-01,7.588505061252940331e-01,7.420445313708783353e-01,3.296864643711440723e-01,3.290872839210893797e-01,7.303857264552247042e-01,8.523841346064932045e-01,7.241328353492316738e-01,8.480520712684810336e-01,2.344522319902114238e-01,7.562936543002448664e-01,7.073798454280161296e-01,9.942147990968441817e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.286000000000000226e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.429000000000000062e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.872145976662836331e-01,9.974913964989449155e-01,7.347281643163975362e-01,7.187912983336213202e-01,3.147848497480923990e-01,3.142565242501075828e-01,7.054266494992370573e-01,8.175143184886878300e-01,6.996222840807559962e-01,8.094528452271154695e-01,2.187181824194460444e-01,7.906262639424747052e-01,6.944112989742383668e-01,9.876432928996510263e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.246884061702611568e-01,9.704602155815946762e-01,6.597123479613822283e-01,5.354436620505959032e-01,1.172490023367466494e-01,1.082027729384744119e-01,4.756650711328962999e-01,7.736915529556323001e-01,4.571763899853004132e-01,8.491238473023575706e-01,3.468123398229572274e-02,5.582105178012503055e-01,3.684401829219272617e-01,9.436310746265784699e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.428599999999999870e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.337822256555965428e-01,9.739116071675536501e-01,6.528020681549014936e-01,5.322439949866978326e-01,1.351410029876796703e-01,1.259951869204022079e-01,4.583274904166782515e-01,6.982801384628860575e-01,4.441009025151286815e-01,8.725688662739857770e-01,6.502715965716611424e-02,8.083541950961212752e-01,3.797720008622200161e-01,8.830900011633736613e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.956067416897077083e-01,9.967471496013622367e-01,6.318236265825023512e-01,6.721983302976197727e-01,1.721347613284993083e-01,1.413896330842726590e-01,6.599795931725163101e-01,6.134954293334636821e-01,6.580059531044080146e-01,7.744147724418836143e-01,1.640632889530756477e-01,6.550974567132727966e-01,5.945806412235966620e-01,9.884630667431781870e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.570999999999999452e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.857000000000000164e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.244951354541652400e-01,9.975921934581860606e-01,6.110642150625771318e-01,6.494913844976927253e-01,1.703086522141405434e-01,1.429548245321447253e-01,6.338499220161009085e-01,5.907275597660935906e-01,6.321712112018907925e-01,7.396209507631346103e-01,1.678052081362372272e-01,7.141900821860562854e-01,5.854079060580699156e-01,9.754421037631044733e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.507045992540926527e-01,9.745353821159634666e-01,3.708608873848585619e-01,4.867361447952168185e-01,7.375404914878912199e-02,5.509995086340967879e-02,4.414682558441748172e-01,3.389916982738924722e-01,4.693334307791386939e-01,6.757861260822480842e-01,3.284991562098532603e-02,4.862001836289401302e-01,3.005297557776345219e-01,8.904396050009113495e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.571400000000000130e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.857100000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.333958471208650742e-01,9.796196292810932515e-01,3.364852004659870666e-01,4.396772641455785613e-01,5.915709685244964489e-02,4.618766698539503168e-02,3.702327878558859808e-01,2.970194655718395582e-01,4.057090096906297294e-01,8.212529055977018100e-01,4.927333476144081514e-02,7.505120002577456706e-01,2.833461916683240878e-01,7.798479501547274095e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.964790125177192204e-01,9.970972087755102242e-01,7.931811927805457740e-01,7.594521359998478438e-01,3.482321486888579343e-01,3.757690833503032901e-01,7.275167902624956051e-01,7.116103879338577798e-01,7.116103879338577798e-01,8.567266934271738910e-01,2.444250851610028363e-01,7.658655641243942158e-01,7.226642310166447869e-01,9.942147990968441817e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.286000000000000226e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.429000000000000062e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.770698993862858783e-01,9.975200450843060285e-01,7.606865083893606938e-01,7.285365326626425109e-01,3.206104875314469971e-01,3.445506644727134860e-01,6.963902877279914971e-01,6.817484791627849150e-01,6.817484791627849150e-01,8.102220749317946558e-01,2.197923207650679667e-01,7.932791898300664002e-01,7.028997593089452156e-01,9.876432928996510263e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.672051875953582512e-01,9.722708484993000111e-01,8.938749214167552859e-01,6.309769715392732348e-01,2.031184365213647147e-01,2.361313253807118817e-01,4.811994427574987077e-01,4.387304824360492295e-01,4.387304824360492295e-01,9.526143810790134170e-01,5.526111631022509463e-02,6.414564526970086833e-01,4.623321201099993005e-01,9.436310746265784699e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.428599999999999870e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.344315497647235347e-01,9.738937049683644709e-01,8.006026147058282749e-01,5.618896321892183909e-01,1.575322506253126753e-01,1.738776559937778854e-01,4.196747067179679158e-01,3.861952434125185407e-01,3.861952434125185407e-01,8.795144327289005082e-01,6.712210280204197743e-02,8.345800933463866089e-01,4.281610750363791795e-01,8.830900011633736613e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,8.694266378995734179e-01,9.971846807064811413e-01,7.161845186400186414e-01,7.528761257322158507e-01,2.645366164825991295e-01,2.196815170319468546e-01,7.638277798814356867e-01,7.144105816248919050e-01,7.144105816248919050e-01,8.525622649809595499e-01,2.476176345346400576e-01,7.688792524532958028e-01,7.255079216860633728e-01,9.942147990968441817e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.286000000000000226e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.429000000000000062e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,8.133850448818300549e-01,9.976999096426264479e-01,6.904703036770074576e-01,7.252031491533521557e-01,2.488859077333027414e-01,2.105561401154847634e-01,7.331586345708557273e-01,6.868104366346918788e-01,6.868104366346918788e-01,8.090865624648799770e-01,2.257459405138288189e-01,7.991692587411108883e-01,7.081187642607492672e-01,9.876432928996510263e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.439698212843295355e-01,9.761639653493997537e-01,4.704478310377279704e-01,6.450831145389954724e-01,4.674338149548639548e-02,2.559065931352546425e-02,7.091776526304307549e-01,4.589242083671274952e-01,4.589242083671274952e-01,9.125199686252887243e-01,6.471063144651839627e-02,6.709811753252641342e-01,4.836121735742501260e-01,9.436310746265784699e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.428599999999999870e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.457084372631579638e-01,9.818864965627055463e-01,4.403543888187365640e-01,5.979029277966032563e-01,4.437703721162809811e-02,2.520268149274506111e-02,6.343366180024522238e-01,4.175637185226933057e-01,4.175637185226933057e-01,8.708450591112265604e-01,9.042791809346277521e-02,9.023683567497747804e-01,4.629381994430568081e-01,8.830900011633736613e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.037128195757223592e-01,9.970738200746452895e-01,7.662062619169186517e-01,7.497860245671973400e-01,3.436062738394363159e-01,3.430394209605159839e-01,7.380055873840501990e-01,8.612767626089065098e-01,7.316874620341433655e-01,7.770332829708691547e-01,2.575019544962057760e-01,7.641838036533680212e-01,7.147596939803357863e-01,1.001766758882631558e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.286000000000000226e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.429000000000000062e-02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.769789580163096510e-01,9.975203019060741028e-01,7.361918259585056301e-01,7.203487851554384314e-01,3.175099451628548008e-01,3.169897290853479488e-01,7.069551776170659441e-01,8.192857197015918080e-01,7.011382352201640522e-01,7.933539645624041459e-01,2.232997631345710332e-01,7.923394037508274534e-01,6.959159588798056184e-01,9.894248827221368003e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.029648918288587511e-01,9.711440761552083689e-01,7.330920444545582226e-01,6.016422747835979967e-01,1.839311217195091497e-01,1.726158222668647824e-01,5.344730654491445243e-01,8.693455145559197961e-01,5.136985695091081938e-01,6.958332278540801941e-01,7.357845599835201311e-02,6.272238697380256855e-01,4.139916213143765011e-01,1.017808717318663625e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428599999999999870e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.322028018188820431e-01,9.739551540677050534e-01,6.657824764139944618e-01,5.442637504887931632e-01,1.472062947814147815e-01,1.377940330448175488e-01,4.686779770855509786e-01,7.140495160704303235e-01,4.541301077607887704e-01,8.364105474326068990e-01,7.580511176892804071e-02,8.266093936059536462e-01,3.883484557210851174e-01,8.991452817865319691e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e-01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.197619955679045445e-01,9.966343832171572492e-01,6.289786104371714037e-01,6.700956064996869133e-01,1.699981570593990243e-01,1.396346494230825408e-01,6.579150911733824270e-01,6.115763358441784758e-01,6.559476249080830046e-01,6.724835141287663909e-01,1.762338117341069044e-01,6.530482266719151996e-01,5.927207156514258113e-01,1.003536639202212477e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.570999999999999452e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857000000000000164e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.311516626943109998e-01,9.975665597710168253e-01,6.104576203499533227e-01,6.490598605170188051e-01,1.698581897968616805e-01,1.425767123517990564e-01,6.334287902689726968e-01,5.903350786429126806e-01,6.317511947951508500e-01,7.165078474882431436e-01,1.706350958164130349e-01,7.137155722008914349e-01,5.850189593284139677e-01,9.789632038522595447e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.464256463207682657e-01,9.701758542762436432e-01,3.579336797415207938e-01,4.762976007705840842e-01,6.791281955071264143e-02,5.073610280963549574e-02,4.320005270276799925e-01,3.317216818507113807e-01,4.592681053830122151e-01,5.732546084038678824e-01,4.469418935173515017e-02,4.757731338282097378e-01,2.940845942256465895e-01,1.035934585049863355e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.571400000000000130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857100000000000195e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.602942019791194994e-01,9.786029504617776986e-01,3.339361287916666199e-01,4.377824985520939460e-01,5.820218976241221115e-02,4.544211094861640848e-02,3.686372895092238089e-01,2.957394761117196902e-01,4.039606284682748516e-01,7.961219577327192098e-01,5.299538586528998452e-02,7.472777090365493313e-01,2.821251264489038069e-01,8.084612181270507403e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.964790125177192204e-01,9.970972087755102242e-01,7.926340865308898476e-01,7.594521359998478438e-01,3.482321486888579343e-01,3.757690833503032901e-01,7.275167902624956051e-01,7.116103879338577798e-01,7.116103879338577798e-01,7.768765786627328529e-01,2.575366274030049807e-01,7.658655641243942158e-01,7.226642310166447869e-01,1.001766758882631558e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.286000000000000226e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.429000000000000062e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.770698993862858783e-01,9.975200450843060285e-01,7.605615112429888747e-01,7.285365326626425109e-01,3.206104875314469971e-01,3.445506644727134860e-01,6.963902877279914971e-01,6.817484791627849150e-01,6.817484791627849150e-01,7.923909318532817991e-01,2.224615716088644279e-01,7.932791898300664002e-01,7.028997593089452156e-01,9.894248827221368003e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.672051875953582512e-01,9.722708484993000111e-01,8.877284142947982071e-01,6.309769715392732348e-01,2.031184365213647147e-01,2.361313253807118817e-01,4.811994427574987077e-01,4.387304824360492295e-01,4.387304824360492295e-01,6.947470265527438960e-01,7.349090095083306295e-02,6.414564526970086833e-01,4.623321201099993005e-01,1.017808717318663625e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428599999999999870e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.344315497647235347e-01,9.738937049683644709e-01,7.992883925329870021e-01,5.618896321892183909e-01,1.575322506253126753e-01,1.738776559937778854e-01,4.196747067179679158e-01,3.861952434125185407e-01,3.861952434125185407e-01,8.244496130207289442e-01,7.154722679088484916e-02,8.345800933463866089e-01,4.281610750363791795e-01,8.991452817865319691e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,8.694266378995734179e-01,9.971846807064811413e-01,7.156905217706762690e-01,7.528761257322158507e-01,2.645366164825991295e-01,2.196815170319468546e-01,7.638277798814356867e-01,7.144105816248919050e-01,7.144105816248919050e-01,7.731002904389601138e-01,2.609004327094959774e-01,7.688792524532958028e-01,7.255079216860633728e-01,1.001766758882631558e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.286000000000000226e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.429000000000000062e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,8.133850448818300549e-01,9.976999096426264479e-01,6.903568445625598571e-01,7.252031491533521557e-01,2.488859077333027414e-01,2.105561401154847634e-01,7.331586345708557273e-01,6.868104366346918788e-01,6.868104366346918788e-01,7.912804094303210745e-01,2.284874946322925371e-01,7.991692587411108883e-01,7.081187642607492672e-01,9.894248827221368003e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.439698212843295355e-01,9.761639653493997537e-01,4.672129143008318941e-01,6.450831145389954724e-01,4.674338149548639548e-02,2.559065931352546425e-02,7.091776526304307549e-01,4.589242083671274952e-01,4.589242083671274952e-01,6.655059460201856458e-01,8.605766447794317708e-02,6.709811753252641342e-01,4.836121735742501260e-01,1.017808717318663625e+00
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428599999999999870e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.457084372631579638e-01,9.818864965627055463e-01,4.396315289491042888e-01,5.979029277966032563e-01,4.437703721162809811e-02,2.520268149274506111e-02,6.343366180024522238e-01,4.175637185226933057e-01,4.175637185226933057e-01,8.163230133217941331e-01,9.638951245525816114e-02,9.023683567497747804e-01,4.629381994430568081e-01,8.991452817865319691e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.060639429802804790e-01,9.970662184249190485e-01,7.667370953334226025e-01,7.483072329110291854e-01,3.429172917141354859e-01,3.434866366650212166e-01,7.385523328239511631e-01,8.607692477523601893e-01,7.312972603049869846e-01,7.803351437371385257e-01,2.336176560655777168e-01,7.858012641700879986e-01,7.164020253828046192e-01,9.910816069101798798e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.286000000000000226e-02,1.429000000000000062e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.767636988238400875e-01,9.975209098062012281e-01,7.361031464932300539e-01,7.198732487266322755e-01,3.172508667607640831e-01,3.166718700404419495e-01,7.086495982054176190e-01,8.189119884382995984e-01,7.009025078238799722e-01,7.932783058668482212e-01,1.863360923233501054e-01,8.191754067543958184e-01,6.533883117285232967e-01,9.745151222470732622e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.033448492748725744e-01,9.711321108791959311e-01,7.354834831830687758e-01,5.893733523001266628e-01,1.772436397379279216e-01,1.724025893093598660e-01,5.377308488892600380e-01,8.592135235945046468e-01,5.105627096600761083e-01,6.989890404084051490e-01,6.291892427717078740e-02,6.786992099743821560e-01,4.692830452405910568e-01,9.143114597359056628e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,1.428599999999999870e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.112572079460200536e-01,9.745328372309026710e-01,6.631896294241890200e-01,5.412541410240918616e-01,1.447052324285642289e-01,1.364044078839709295e-01,4.791705507659977936e-01,7.027141913786577598e-01,4.523162671687013803e-01,8.130181401994298618e-01,5.787091424543913676e-02,8.669184019299398525e-01,3.176725547597689103e-01,7.724900972393805576e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.186932203951720277e-01,9.966393724172779578e-01,6.386583483751808732e-01,6.748316965433449610e-01,1.770824575741206663e-01,1.464671621956655512e-01,6.664937785616664723e-01,6.178481429934548075e-01,6.626744662888416348e-01,6.837869503825219075e-01,1.702755675585492789e-01,6.857284218687594857e-01,6.145898481543003999e-01,9.822427515556644284e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.570999999999999452e-02,2.857000000000000164e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.241374207362679893e-01,9.975935710040121362e-01,6.220231003886108612e-01,6.597033577693636186e-01,1.822926660329368953e-01,1.528847018390334656e-01,6.483086231153680767e-01,6.006501934270092047e-01,6.427899867034392312e-01,7.277566432348092640e-01,1.573565939548794146e-01,7.581289767173893246e-01,5.564053113605463841e-01,9.496850770378547635e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.005129782674534233e-01,9.722644657848632521e-01,4.760654499703304010e-01,4.521180408979681986e-01,6.590711343293667590e-02,5.463415876183313341e-02,4.539228437044068309e-01,3.332845858793482274e-01,4.614319433574337048e-01,5.666560263518976015e-01,3.805914611777334866e-02,4.553134979170810892e-01,3.532763338857290991e-01,8.359654454044025407e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.571400000000000130e-01,2.857100000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.117727549850418223e-01,9.804376844375698452e-01,3.753579283479072104e-01,4.253853877276758677e-01,6.362514245133477075e-02,4.805671346855835968e-02,4.120258003754180276e-01,3.002909994836057139e-01,4.101777093462452006e-01,7.444804457043808776e-01,4.407964718252350977e-02,7.000218323611837601e-01,2.127778993044790179e-01,5.967406048199974666e-01
2.981499999999999773e+02,1.013250000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.085054961425921283e-01,9.970583244591360028e-01,7.910754726791109359e-01,7.559958096071415223e-01,3.439080749329411768e-01,3.723222940491953126e-01,7.261783253395373006e-01,7.093925832733729564e-01,7.093925832733729564e-01,7.781612575420424616e-01,2.311242206923251052e-01,7.854950780268248334e-01,7.225147052714797624e-01,9.910816069101798798e-01
